ticker,date,period_ending,estimate,reported,surprise,surprise%
UNIT,03-Nov-2022,Sep 2022,0.42,-0.66,-1.08,-257.14
UNM,01-Nov-2022,Sep 2022,1.4,1.51,0.11,7.86
UNP,20-Oct-2022,Sep 2022,3.06,3.19,0.13,4.25
UNVR,01-Nov-2022,Sep 2022,0.75,0.84,0.09,12.0
UPS,25-Oct-2022,Sep 2022,2.84,2.99,0.15,5.28
UPST,08-Nov-2022,Sep 2022,-0.07,-0.24,-0.17,-242.86
UPWK,26-Oct-2022,Sep 2022,-0.08,-0.03,0.05,62.5
URBN,21-Nov-2022,Oct 2022,0.41,0.4,-0.01,-2.44
URG,01-Nov-2022,Sep 2022,-0.01,-0.03,-0.02,-200.0
URI,26-Oct-2022,Sep 2022,9.0,9.27,0.27,3.0
USB,14-Oct-2022,Sep 2022,1.17,1.18,0.01,0.85
USFD,10-Nov-2022,Sep 2022,0.59,0.6,0.01,1.69
USM,03-Nov-2022,Sep 2022,0.2,-0.15,-0.35,-175.0
USNA,25-Oct-2022,Sep 2022,0.89,0.78,-0.11,-12.36
USPH,02-Nov-2022,Sep 2022,0.55,0.58,0.03,5.45
UTHR,02-Nov-2022,Sep 2022,3.56,4.91,1.35,37.92
UTL,01-Nov-2022,Sep 2022,0.01,0.03,0.02,200.0
UTZ,10-Nov-2022,Sep 2022,0.14,0.16,0.02,14.29
UUUU,04-Nov-2022,Sep 2022,-0.03,-0.06,-0.03,-100.0
UVE,27-Oct-2022,Sep 2022,-2.51,-2.27,0.24,9.56
UVSP,26-Oct-2022,Sep 2022,0.67,0.71,0.04,5.97
UWMC,04-Nov-2022,Sep 2022,0.03,0.16,0.13,433.33
V,25-Oct-2022,Sep 2022,1.86,1.93,0.07,3.76
VAC,31-Oct-2022,Sep 2022,2.63,3.02,0.39,14.83
VBTX,25-Oct-2022,Sep 2022,0.79,0.8,0.01,1.27
VC,27-Oct-2022,Sep 2022,1.23,1.58,0.35,28.46
VCEL,09-Nov-2022,Sep 2022,-0.12,-0.14,-0.02,-16.67
VCSA,09-Nov-2022,Sep 2022,0.06,0.04,-0.02,-33.33
VCTR,03-Nov-2022,Sep 2022,1.09,1.19,0.1,9.17
VCYT,02-Nov-2022,Sep 2022,-0.24,-0.12,0.12,50.0
VECO,07-Nov-2022,Sep 2022,0.41,0.45,0.04,9.76
VEEV,01-Dec-2022,Oct 2022,1.07,1.13,0.06,5.61
VERU,05-Dec-2022,Sep 2022,-0.29,-0.51,-0.22,-75.86
VERV,07-Nov-2022,Sep 2022,-0.75,-0.79,-0.04,-5.33
VFC,26-Oct-2022,Sep 2022,0.74,0.73,-0.01,-1.35
VGR,01-Nov-2022,Sep 2022,0.26,0.24,-0.02,-7.69
VIAV,03-Nov-2022,Sep 2022,0.23,0.23,0.0,0.0
VICI,27-Oct-2022,Sep 2022,0.49,0.34,-0.15,-30.61
VIR,03-Nov-2022,Sep 2022,0.01,1.3,1.29,12900.0
VIRT,03-Nov-2022,Sep 2022,0.54,0.61,0.07,12.96
VITL,03-Nov-2022,Sep 2022,0.01,0.02,0.01,100.0
VLO,25-Oct-2022,Sep 2022,7.0,7.14,0.14,2.0
VLY,27-Oct-2022,Sep 2022,0.34,0.35,0.01,2.94
VMC,02-Nov-2022,Sep 2022,1.71,1.78,0.07,4.09
VMEO,02-Nov-2022,Sep 2022,-0.18,-0.13,0.05,27.78
VMI,26-Oct-2022,Sep 2022,3.46,3.49,0.03,0.87
VMW,22-Nov-2022,Oct 2022,1.6,1.47,-0.13,-8.13
VNDA,02-Nov-2022,Sep 2022,0.1,0.06,-0.04,-40.0
VNO,31-Oct-2022,Sep 2022,0.74,0.81,0.07,9.46
VNT,03-Nov-2022,Sep 2022,0.87,0.86,-0.01,-1.15
VOYA,01-Nov-2022,Sep 2022,1.25,2.3,1.05,84.0
VRAY,01-Nov-2022,Sep 2022,-0.14,-0.14,0.0,0.0
VREX,15-Nov-2022,Sep 2022,0.21,0.32,0.11,52.38
VRNS,31-Oct-2022,Sep 2022,0.06,0.05,-0.01,-16.67
VRNT,07-Dec-2022,Oct 2022,0.58,0.69,0.11,18.97
VRRM,02-Nov-2022,Sep 2022,0.27,0.27,0.0,0.0
VRSK,01-Nov-2022,Sep 2022,1.46,1.46,0.0,0.0
VRSN,27-Oct-2022,Sep 2022,1.57,1.58,0.01,0.64
VRT,26-Oct-2022,Sep 2022,0.21,0.23,0.02,9.52
VRTS,26-Oct-2022,Sep 2022,6.39,5.76,-0.63,-9.86
VRTV,08-Nov-2022,Sep 2022,5.11,5.82,0.71,13.89
VRTX,27-Oct-2022,Sep 2022,3.69,4.01,0.32,8.67
VSAT,08-Nov-2022,Sep 2022,0.22,-0.97,-1.19,-540.91
VSCO,30-Nov-2022,Oct 2022,0.23,0.29,0.06,26.09
VSEC,26-Oct-2022,Sep 2022,0.69,0.76,0.07,10.14
VSH,02-Nov-2022,Sep 2022,0.85,0.93,0.08,9.41
VST,04-Nov-2022,Sep 2022,1.75,1.51,-0.24,-13.71
VSTO,02-Nov-2022,Sep 2022,1.69,1.71,0.02,1.18
VTNR,08-Nov-2022,Sep 2022,0.03,-0.01,-0.04,-133.33
